"url","id","label_it","level","parent"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Fe59","Fe59","Ferro 59","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Fm254","Fm254","Fermio 254","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Fm255","Fm255","Fermio 255","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Fm256","Fm256","Fermio 256","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ga72","Ga72","Gallio 72","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Gd153","Gd153","Gadolinio 153","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Gd159","Gd159","Gadolinio 159","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ge71","Ge71","Germanio 71","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/H3","H3","Idrogeno 3","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Hf181","Hf181","Afnio 181","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Hg197","Hg197","Mercurio 197","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Hg203","Hg203","Mercurio 203","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ho166","Ho166","Olmio 166","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I124","I124","Iodio 124","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I126","I126","Iodio 126","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I129","I129","Iodio 129","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I130","I130","Iodio 130","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I131","I131","Iodio 131","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I132","I132","Iodio 132","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I133","I133","Iodio 133","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I134","I134","Iodio 134","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/I135","I135","Iodio 135","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/In113m","In113m","Indio 113m","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/In114m","In114m","Indio 114m","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/In115","In115","Indio 115","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/In115m","In115m","Indio 115m","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ir190","Ir190","Iridio190","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ir192","Ir192","Iridio 192","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ir194","Ir194","Iridio 194","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/K42","K42","Potassio 42","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/K43","K43","Potassio 43","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Kr85","Kr85","Cripton 85","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Kr85m","Kr85m","Cripton 85m","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Kr87","Kr87","Cripton 87","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/La140","La140","Lantanio 140","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Lu177","Lu177","Lutezio 177","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Mn52","Mn52","Manganese 52","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Mn54","Mn54","Manganese 54","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Mo99","Mo99","Molibdeno 99","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Na22","Na22","Sodio 22","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Na24","Na24","Sodio 24","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Nb93m","Nb93m","Niobio 93m","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Nb95","Nb95","Niobio 95","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Nb97","Nb97","Niobio 97","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Nd144","Nd144","Neodimio 144","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Nd147","Nd147","Neodimio 147","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Nd149","Nd149","Neodimio 149","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ni59","Ni59","Nichel 59","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ni65","Ni65","Nichel 65","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Np237","Np237","Nettunio 237","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Np239","Np239","Nettunio 239","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/O15","O15","Ossigeno 15","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Os185","Os185","Osmio 185","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Os191","Os191","Osmio 191","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Os191m","Os191m","Osmio 191m","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Os193","Os193","Osmio 193","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/P32","P32","Fosforo 32","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pa230","Pa230","Protoattinio 230","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pa231","Pa231","Proattinio 231","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pa233","Pa233","Protoattinio 233","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pb203","Pb203","Piombo 203","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pb210","Pb210","Piombo 210","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pb212","Pb212","Piombo 212","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pd103","Pd103","Palladio 103","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pd109","Pd109","Palladio 109","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pm147","Pm147","Promezio 147","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pm149","Pm149","Promezio 149","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Po210","Po210","Polonio 210","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pr142","Pr142","Prascodimio 142","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pr143","Pr143","Prascodimio 143","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pt191","Pt191","Platino 191","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pt193","Pt193","Platino 193","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pt193m","Pt193m","Platino 193m","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pt197","Pt197","Platino 197","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pt197m","Pt197m","Platino 197m","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/IV"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pu238","Pu238","Plutonio 238","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pu239","Pu239","Plutonio 239","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pu240","Pu240","Plutonio 240","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pu241","Pu241","Plutonio 241","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pu242","Pu242","Plutonio 242","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pu243","Pu243","Plutonio 243","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/III"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Pu244","Pu244","Plutonio 244","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ra223","Ra223","Radio 223","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/I"
"https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/sostanza/Ra224","Ra224","Radio 224","2","https://w3id.org/italia/work-accident/controlled-vocabulary/proc17_radioactive_substances/sostanza_radioattiva/gruppo/II"
