"url","id","parent","label_it","level.@type","level.@value"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/1.0","1.0","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/1","Produzione, trasformazione, trattamento, magazzinaggio - di ogni tipo - non precisato","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/1.1","1.1","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/1","Produzione, trasformazione, trattamento - di ogni tipo","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/1.2","1.2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/1","Magazzinaggio - di ogni tipo","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/1.9","1.9","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/1","Altro tipo di lavoro conosciuto del gruppo 10 non indicato qui sopra","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/2.0","2.0","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/2","Sterro, costruzione, manutenzione e demolizione edili - non precisato","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/2.1","2.1","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/2","Sterro","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/2.2","2.2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/2","Edilizia (costruzione)","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/2.3","2.3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/2","Genio civile, infrastrutture, strade, ponti, dighe, porti (costruzione)","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/2.4","2.4","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/2","Restauro, riparazione, ampliamento - di ogni tipo","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/2.5","2.5","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/2","Demolizione - di ogni tipo","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/2.9","2.9","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/2","Altro tipo di lavoro conosciuto del gruppo 20 non indicato qui sopra","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/3.0","3.0","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/3","Attivita' di tipo agricolo, forestale,  ittico, con l'uso di animali vivi - non precisato","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/3.1","3.1","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/3","Lavoro di tipo agricolo, trattamento del terreno","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/3.2","3.2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/3","Lavoro di tipo agricolo, coltura dei vegetali","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/3.3","3.3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/3","Lavoro di tipo agricolo che comporti l'allevamento o l'uso di animali vivi","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/3.4","3.4","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/3","Lavoro di tipo forestale","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/3.5","3.5","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/3","Lavoro di tipo ittico, pesca","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/3.9","3.9","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/3","Altro tipo di lavoro conosciuto del gruppo 30 non indicato qui sopra","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/4.0","4.0","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/4","Attivita' di servizio all'impresa e/o alla persona umana; lavoro intellettuale - non precisato","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/4.1","4.1","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/4","Attività di servizio, cura, assistenza alla persona umana","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/4.2","4.2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/4","Attivita' intellettuale - insegnamento, formazione, trattamento dell'informazione, lavoro d'ufficio,attivita' di organizzazione, di gestione","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/4.3","4.3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/4","Attività commerciale: acquisto, vendita, attività ad esse complementari","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/4.9","4.9","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/4","Altro tipo di lavoro conosciuto del gruppo 40 non indicato qui sopra","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/5.0","5.0","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/5","Attività complementari a quelle espresse dai gruppi 10, 20, 30, 40 - non precisato","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/5.1","5.1","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/5","Installazione, preparazione, montaggio, smontaggio","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/5.2","5.2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/5","Manutenzione, riparazione,  registrazione, messa a punto","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/5.3","5.3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/5","Pulizia di locali, di macchine - industriale o manuale","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/5.4","5.4","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/5","Gestione dei rifiuti, raccolta e trattamento dei rifiuti di ogni tipo","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/5.5","5.5","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/5","Sorveglianza, ispezione - di processi di fabbricazione, di locali, di mezzi di trasporto, di attrezzature - con o senza materiale di controllo","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/5.9","5.9","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/5","Altro tipo di  lavoro conosciuto del gruppo 50 non indicato qui sopra","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/6.0","6.0","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/6","Circolazione, attività sportiva, attività artistica - non precisato","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/6.1","6.1","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/6","Circolazione, con o senza mezzi di trasporto","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/6.2","6.2","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/6","Attività sportiva, attività artistica","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/6.9","6.9","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/6","Altro tipo di lavoro conosciuto del gruppo 60 non indicato qui sopra","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/concetto/9.9","9.9","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/9","Altro tipo di lavoro non indicato in questa nomenclatura","http://www.w3.org/2001/XMLSchema#integer","2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/1","1","nan","Produzione, trasformazione, trattamento, magazzinaggio - di ogni tipo","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/2","2","nan","Sterro, costruzione, manutenzione e demolizione edili","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/3","3","nan","Attivita' di tipo agricolo, forestale,  ittico, con l'uso di animali vivi","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/4","4","nan","Attivita' di servizio all'impresa e/o alla persona umana; lavoro intellettuale","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/5","5","nan","Attività complementari a quelle espresse dai gruppi 10, 20, 30, 40","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/6","6","nan","Circolazione, attività sportiva, attività artistica","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/tipo_lavoro/gruppo/9","9","nan","Altro tipo di lavoro non indicato in questa nomenclatura","http://www.w3.org/2001/XMLSchema#integer","1"
